,key
8904,"(1000, 1200, 1200050001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8905,"(1000, 1000, 1000010001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8906,"(1000, 1000, 1000010022, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8907,"(1000, 2100, 2100090005, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8908,"(1000, 1000, 1000010059, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8909,"(1000, 3600, 3600130002, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8910,"(1000, 2100, 2100090004, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8911,"(1000, 3600, 3600150063, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8912,"(2402, 2000, 2000020009, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8913,"(8300, 2000, 2000040021, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8914,"(2205, 1500, 1500030001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8915,"(1000, 1200, 1200030001, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8916,"(8300, 2000, 2000040014, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
8917,"(1000, 6000, 6000050001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8918,"(1011, 9000, 9000130001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8919,"(1000, 3800, 3800020006, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8920,"(8300, 2000, 2000040017, 511080, '511080 - General Laboratory Supplies', 510, '510 - Supplies', 'Expenditures')"
8921,"(1000, 3600, 3600150011, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8922,"(2200, 1000, 1000010072, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8923,"(1000, 6500, 6500080003, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8924,"(8300, 2000, 2000050005, 520118, '520118 - Refuse Disposal', 520, '520 - Other Services and Charges', 'Expenditures')"
8925,"(1000, 9000, 9000010001, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
8926,"(1000, 1000, 1000010033, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8927,"(1000, 1000, 1000010068, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8928,"(1000, 9000, 9000010001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8929,"(1000, 6800, 6800020001, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8930,"(1000, 1000, 1000010070, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
8931,"(1000, 1000, 1000010046, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8932,"(1000, 6000, 6000020001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8933,"(1000, 1000, 1000010079, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
8934,"(8300, 2000, 2000050014, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8935,"(1001, 2000, 2000060008, 521605, '521605 - Data Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8936,"(1000, 3600, 3600130009, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8937,"(1000, 5500, 5500010010, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8938,"(1000, 1000, 1000010055, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8939,"(2404, 1000, 1000010050, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8940,"(1000, 3600, 3600150021, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8941,"(8300, 2000, 2000040015, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
8942,"(8300, 2000, 2000050014, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8943,"(1000, 3600, 3600070005, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8944,"(8001, 2800, 2800030001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8945,"(1000, 2500, 2500040001, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8946,"(8300, 2000, 2000040012, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8947,"(8001, 2800, 2800030001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8948,"(8300, 2000, 2000050007, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8949,"(8300, 2000, 2000040013, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
8950,"(1000, 6500, 6500070002, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8951,"(1004, 9000, 9000120001, 521945, '521945 - Legal Services - Settlements', 520, '520 - Other Services and Charges', 'Expenditures')"
8952,"(1000, 3600, 3600150005, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8953,"(1000, 9900, 9900010003, 520750, '520750 - Elections', 520, '520 - Other Services and Charges', 'Expenditures')"
8954,"(1000, 3600, 3600130015, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8955,"(1000, 1000, 1000010025, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8956,"(1000, 6000, 6000040001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8957,"(8300, 2000, 2000030009, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8958,"(1000, 3600, 3600150044, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8959,"(1004, 6500, 6500050003, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
8960,"(1000, 1200, 1200050008, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
8961,"(1000, 3600, 3600150064, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8962,"(8300, 2000, 2000040023, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8963,"(1000, 1200, 1200030003, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8964,"(1000, 1000, 1000010087, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8965,"(8300, 2000, 2000050007, 520101, '520101 - Janitorial Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8966,"(1000, 7000, 7000030001, 520110, '520110 - Management Consulting Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8967,"(1000, 1000, 1000010064, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8968,"(8001, 2800, 2800060002, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8969,"(1000, 1000, 1000010022, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8970,"(1000, 1000, 1000010057, 501130, '501130 - Termination Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8971,"(1000, 1000, 1000010036, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8972,"(1000, 1000, 1000010047, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
8973,"(8001, 2800, 2800040010, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8974,"(1000, 3800, 3800060001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8975,"(1000, 1000, 1000010037, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8976,"(8300, 2000, 2000040021, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8977,"(1000, 6000, 6000010001, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8978,"(1000, 3400, 3400010006, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8979,"(1000, 3800, 3800020004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8980,"(1000, 2100, 2100010003, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8981,"(1000, 3600, 3600150061, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8982,"(1000, 3600, 3600150027, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8983,"(1000, 6400, 6400050001, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8984,"(1000, 2500, 2500060002, 520102, '520102 - Security Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8985,"(1000, 3600, 3600070010, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
8986,"(8001, 2800, 2800020005, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8987,"(1000, 2100, 2100010003, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8988,"(1000, 3400, 3400010006, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8989,"(8001, 2800, 2800060004, 522740, '522740 - Interfund Police Service', 520, '520 - Other Services and Charges', 'Expenditures')"
8990,"(1000, 6500, 6500070006, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8991,"(1000, 1000, 1000010017, 504040, '504040 - Res for Police Enhan-Classified', 500, '500 - Personnel Services', 'Expenditures')"
8992,"(1000, 1000, 1000010049, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8993,"(2301, 2000, 2000080001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8994,"(8300, 2000, 2000040021, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8995,"(1000, 1000, 1000010019, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
8996,"(1000, 3600, 3600150062, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8997,"(1000, 3600, 3600020004, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8998,"(1000, 3600, 3600090008, 511035, '511035 - Meters, Hydrants & Plumbing Supplies', 510, '510 - Supplies', 'Expenditures')"
8999,"(1000, 1000, 1000010069, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
9000,"(1000, 3600, 3600150072, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9001,"(1001, 2000, 2000070004, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9002,"(1000, 1000, 1000010054, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9003,"(1000, 6500, 6500070006, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9004,"(1000, 1200, 1200050002, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
9005,"(1000, 2100, 2100010001, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9006,"(8300, 2000, 2000050015, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9007,"(1000, 1000, 1000010056, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9008,"(9000, 8000, 8000130001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9009,"(1000, 1000, 1000010042, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9010,"(1000, 1000, 1000010073, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
9011,"(2205, 1500, 1500030001, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9012,"(1001, 2000, 2000080001, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9013,"(8300, 2000, 2000050005, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9014,"(1000, 1000, 1000010011, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9015,"(1000, 1600, 1600010001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9016,"(1000, 1200, 1200060001, 501040, '501040 - Earned Leave - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9017,"(1000, 7000, 7000020001, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
9018,"(1000, 1000, 1000010042, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9019,"(1000, 1000, 1000010023, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9020,"(1000, 3600, 3600150042, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9021,"(1000, 3600, 3600150062, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9022,"(1000, 3600, 3600150020, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9023,"(8300, 2000, 2000060008, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9024,"(1011, 8000, 8000100006, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9025,"(2201, 1000, 1000010002, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9026,"(1000, 1000, 1000010087, 551010, '551010 - Non-Capital Office Furniture & Equipment', 550, '550 - Non-Capital Purchases', 'Expenditures')"
9027,"(8300, 2000, 2000040019, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9028,"(1000, 1000, 1000010062, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9029,"(2205, 1500, 1500040001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9030,"(8001, 2800, 2800040008, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
9031,"(1000, 1000, 1000010022, 500170, '500170 - Weekend Premium Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9032,"(1000, 3600, 3600150029, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9033,"(8300, 2000, 2000050007, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
9034,"(1000, 3600, 3600130014, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9035,"(2302, 2000, 2000010011, 511095, '511095 - Small Technical & Scientific Equipment', 510, '510 - Supplies', 'Expenditures')"
9036,"(1000, 1000, 1000010048, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9037,"(1000, 9000, 9000080001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9038,"(1000, 3800, 3800050008, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
9039,"(1000, 1200, 1200030005, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9040,"(1000, 1000, 1000010059, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9041,"(8300, 2000, 2000040010, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9042,"(1000, 1600, 1600030001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9043,"(1000, 6500, 6500070003, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9044,"(1000, 3600, 3600070001, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9045,"(8300, 2000, 2000090006, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
9046,"(1000, 1000, 1000010027, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9047,"(1000, 1000, 1000010023, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9048,"(1000, 1000, 1000010045, 500150, '500150 - Shift Differential Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9049,"(8001, 2800, 2800040013, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
9050,"(1000, 3600, 3600150069, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9051,"(2301, 2000, 2000060001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9052,"(1000, 1000, 1000010032, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9053,"(1000, 3600, 3600130006, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9054,"(1000, 8000, 8000020001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9055,"(2301, 2000, 2000060014, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9056,"(9000, 8000, 8000140001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9057,"(1000, 3600, 3600150065, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9058,"(1001, 2000, 2000070002, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9059,"(8300, 2000, 2000090003, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
9060,"(1000, 3600, 3600090008, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9061,"(8300, 2000, 2000050002, 520105, '520105 - Accounting & Auditing Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9062,"(1000, 3800, 3800030006, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9063,"(8300, 2000, 2000040007, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
9064,"(1000, 1000, 1000010052, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9065,"(1000, 8000, 8000030001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9066,"(1000, 6400, 6400030001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9067,"(1000, 1000, 1000010035, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9068,"(1000, 3600, 3600020009, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9069,"(8001, 2800, 2800040017, 521415, '521415 - Land and Grounds Maintenance', 520, '520 - Other Services and Charges', 'Expenditures')"
9070,"(1000, 6500, 6500080003, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9071,"(1000, 3600, 3600130012, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9072,"(1000, 2500, 2500020001, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
9073,"(1000, 1200, 1200050001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9074,"(1000, 1000, 1000010001, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9075,"(1000, 3600, 3600150053, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
9076,"(1000, 3600, 3600020005, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
9077,"(1000, 1200, 1200060001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9078,"(1000, 3600, 3600130010, 520113, '520113 - Photographic Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9079,"(1000, 1000, 1000010001, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
9080,"(1000, 3800, 3800040001, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
9081,"(1000, 3600, 3600150009, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9082,"(1000, 1000, 1000010068, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9083,"(1000, 3600, 3600070001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9084,"(2301, 2000, 2000060002, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9085,"(2302, 2000, 2000010011, 520141, '520141 - Engineering Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9086,"(1000, 1000, 1000010054, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
9087,"(1000, 3600, 3600130003, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
9088,"(1004, 9000, 9000120001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9089,"(1000, 1000, 1000010088, 500170, '500170 - Weekend Premium Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9090,"(1001, 2000, 2000070001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9091,"(1000, 1000, 1000010041, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9092,"(1000, 3600, 3600090012, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9093,"(8001, 2800, 2800060014, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
9094,"(1000, 5100, 5100020001, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9095,"(1000, 2500, 2500020001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9096,"(2100, 3600, 3600110006, 520101, '520101 - Janitorial Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9097,"(8300, 2000, 2000040014, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
9098,"(1000, 3800, 3800040001, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
9099,"(1000, 1000, 1000010026, 500170, '500170 - Weekend Premium Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9100,"(2302, 2000, 2000010011, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9101,"(1000, 3600, 3600150043, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9102,"(8001, 2800, 2800040023, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
9103,"(1000, 1000, 1000010081, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9104,"(1000, 3600, 3600150049, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9105,"(2201, 1000, 1000010057, 520100, '520100 - Temporary Personnel Services', 520, '520 - Other Services and Charges', 'Expenditures')"
9106,"(1000, 1700, 1700010001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9107,"(1000, 3600, 3600150057, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9108,"(2305, 2100, 2100090004, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9109,"(1000, 3800, 3800060005, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9110,"(1000, 3600, 3600130005, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
9111,"(8300, 2000, 2000050005, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
9112,"(8001, 2800, 2800060007, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
9113,"(1000, 1000, 1000010004, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
9114,"(2100, 3600, 3600110007, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
9115,"(1000, 6400, 6400030001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9116,"(1000, 1200, 1200020003, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9117,"(1000, 3600, 3600130002, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9118,"(1003, 2500, 2500050001, 521620, '521620 - Voice Equipment', 520, '520 - Other Services and Charges', 'Expenditures')"
9119,"(8300, 2000, 2000040013, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9120,"(1000, 6800, 6800020001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
9121,"(1000, 1000, 1000010027, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
9122,"(2301, 2000, 2000060001, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
9123,"(1000, 6500, 6500070001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9124,"(8300, 2000, 2000040016, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
9125,"(8300, 2000, 2000040019, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
