,key
8749,"(2301, 2000, 2000060004, 521505, '521505 - Electricity', 520, '520 - Other Services and Charges', 'Expenditures')"
8750,"(1000, 1000, 1000010011, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8751,"(1000, 2500, 2500080001, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
8752,"(1000, 1000, 1000010088, 500150, '500150 - Shift Differential Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8753,"(1000, 1000, 1000010054, 501130, '501130 - Termination Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8754,"(8001, 2800, 2800060017, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8755,"(1000, 1000, 1000010041, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8756,"(8001, 2800, 2800040005, 442030, '442030 - Terminal Space Airline Rental Fees', 442, '442 - Building Rentals & Ground Area', 'Revenues')"
8757,"(8300, 2000, 2000040015, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
8758,"(1000, 1000, 1000010080, 501100, '501100 - Phase Down Classified', 500, '500 - Personnel Services', 'Expenditures')"
8759,"(1003, 2500, 2500050001, 520127, '520127 - Structural Construction Work Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8760,"(1000, 3800, 3800050029, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8761,"(1000, 1600, 1600010001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8762,"(8300, 2000, 2000040009, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8763,"(1000, 1000, 1000010015, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8764,"(8300, 2000, 2000040006, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8765,"(1000, 9000, 9000090001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8766,"(1000, 1200, 1200060003, 501130, '501130 - Termination Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8767,"(1000, 2500, 2500050001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8768,"(1000, 6500, 6500070003, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8769,"(8001, 2800, 2800020002, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8770,"(1000, 3600, 3600150010, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8771,"(2302, 2000, 2000010009, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8772,"(1000, 6000, 6000070001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8773,"(8300, 2000, 2000040012, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8774,"(1000, 9000, 9000140001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8775,"(1000, 3600, 3600150061, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8776,"(2402, 2000, 2000020009, 521505, '521505 - Electricity', 520, '520 - Other Services and Charges', 'Expenditures')"
8777,"(1000, 2100, 2100050001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8778,"(2205, 1500, 1500040001, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8779,"(1000, 6500, 6500030003, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8780,"(1011, 8000, 8000100007, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8781,"(1000, 1000, 1000010047, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8782,"(1000, 1000, 1000010022, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8783,"(1000, 1000, 1000010016, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8784,"(1000, 3600, 3600150002, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8785,"(1004, 9000, 9000120001, 521915, '521915 - Legal Services - Attorneys Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8786,"(1000, 1000, 1000010034, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8787,"(8300, 2000, 2000060008, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8788,"(1000, 3600, 3600070005, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8789,"(1000, 3600, 3600070001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8790,"(1000, 6000, 6000070001, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8791,"(8300, 2000, 2000040012, 511095, '511095 - Small Technical & Scientific Equipment', 510, '510 - Supplies', 'Expenditures')"
8792,"(8300, 2000, 2000040012, 434245, '434245 - Sale of Capital Assets-Vehicles', 434, '434 - Miscellaneous & Other', 'Revenues')"
8793,"(1000, 3600, 3600150056, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8794,"(1000, 1200, 1200050001, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8795,"(1000, 1000, 1000010002, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
8796,"(1000, 3800, 3800050007, 520102, '520102 - Security Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8797,"(8300, 2000, 2000040004, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
8798,"(1011, 9000, 9000130001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8799,"(1000, 5500, 5500010009, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8800,"(8300, 2000, 2000080001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8801,"(8001, 2800, 2800040006, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8802,"(1000, 3600, 3600150022, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8803,"(1001, 2000, 2000070004, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8804,"(1004, 6500, 6500050003, 521305, '521305 - Indirect Cost Recovery Payment', 520, '520 - Other Services and Charges', 'Expenditures')"
8805,"(8300, 2000, 2000040004, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8806,"(2205, 1500, 1500040001, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
8807,"(2301, 2000, 2000060004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8808,"(1000, 1000, 1000010008, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8809,"(1000, 3600, 3600150014, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8810,"(8001, 2800, 2800040013, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8811,"(1000, 8000, 8000070001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8812,"(8300, 2000, 2000040009, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8813,"(1000, 2100, 2100010003, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8814,"(1000, 1000, 1000010001, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8815,"(1000, 1000, 1000010042, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8816,"(1000, 2100, 2100080004, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8817,"(2201, 1000, 1000010069, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8818,"(1000, 2100, 2100010003, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8819,"(1000, 3600, 3600130015, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8820,"(1000, 1000, 1000010053, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8821,"(1000, 3800, 3800020008, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8822,"(1011, 8000, 8000100004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8823,"(1000, 1000, 1000010031, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
8824,"(8300, 2000, 2000040002, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
8825,"(1000, 1200, 1200040002, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8826,"(1000, 1600, 1600040001, 521620, '521620 - Voice Equipment', 520, '520 - Other Services and Charges', 'Expenditures')"
8827,"(8300, 2000, 2000040004, 521515, '521515 - Electricity  Franchise Fee Expense', 520, '520 - Other Services and Charges', 'Expenditures')"
8828,"(1000, 8000, 8000070001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8829,"(8300, 2000, 2000040016, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8830,"(1001, 2000, 2000060008, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8831,"(2201, 1000, 1000010057, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8832,"(1000, 3600, 3600130008, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8833,"(1000, 9000, 9000080001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8834,"(1000, 3600, 3600070005, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8835,"(1000, 1000, 1000010011, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8836,"(8001, 2800, 2800040023, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
8837,"(1000, 5500, 5500010008, 521605, '521605 - Data Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8838,"(8001, 2800, 2800050004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8839,"(1000, 6800, 6800030005, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8840,"(8300, 2000, 2000040010, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8841,"(2301, 2000, 2000060014, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8842,"(1000, 2100, 2100090005, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8843,"(8300, 2000, 2000040013, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8844,"(8300, 2000, 2000050006, 521505, '521505 - Electricity', 520, '520 - Other Services and Charges', 'Expenditures')"
8845,"(1000, 6000, 6000040001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8846,"(1000, 3800, 3800050013, 426420, '426420 - Building Space Rental Fees', 424, '424 - Charges for Services', 'Revenues')"
8847,"(2402, 2000, 2000020009, 520141, '520141 - Engineering Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8848,"(1000, 3600, 3600130009, 521705, '521705 - Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8849,"(8001, 2800, 2800060016, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8850,"(2100, 3600, 3600110006, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8851,"(1000, 1000, 1000010043, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8852,"(1000, 1000, 1000010044, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8853,"(1011, 8000, 8000100001, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8854,"(1000, 3600, 3600150001, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8855,"(1000, 1000, 1000010015, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
8856,"(1000, 1600, 1600020001, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8857,"(1000, 6400, 6400040001, 520510, '520510 - Mail/Delivery Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8858,"(1000, 2100, 2100010002, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8859,"(1000, 2100, 2100070004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8860,"(1000, 6500, 6500070003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8861,"(1000, 1000, 1000010033, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
8862,"(2100, 3600, 3600110007, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8863,"(1000, 3600, 3600130018, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8864,"(1000, 6000, 6000020001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8865,"(8001, 2800, 2800010001, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8866,"(2301, 2000, 2000060001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8867,"(1000, 3600, 3600150060, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8868,"(1000, 3800, 3800060001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8869,"(8300, 2000, 2000050005, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
8870,"(1000, 9900, 9900010003, 520755, '520755 - Contingency', 520, '520 - Other Services and Charges', 'Expenditures')"
8871,"(1000, 6800, 6800050001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8872,"(8300, 2000, 2000050013, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8873,"(2302, 2000, 2000010012, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8874,"(1000, 1000, 1000010032, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8875,"(1000, 3600, 3600150066, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8876,"(1000, 3800, 3800050001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8877,"(8300, 2000, 2000040005, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
8878,"(1000, 3400, 3400010006, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8879,"(1000, 1000, 1000010069, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8880,"(1000, 1000, 1000010011, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8881,"(1000, 1000, 1000010031, 501110, '501110 - Strategic Staffing - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8882,"(8300, 2000, 2000040018, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
8883,"(1001, 2000, 2000070003, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8884,"(8300, 2000, 2000040004, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8885,"(1000, 1000, 1000010045, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8886,"(2302, 2000, 2000010011, 521415, '521415 - Land and Grounds Maintenance', 520, '520 - Other Services and Charges', 'Expenditures')"
8887,"(1000, 3600, 3600150063, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8888,"(1000, 1000, 1000010049, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8889,"(1004, 6500, 6500050003, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8890,"(1000, 3600, 3600150051, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8891,"(1011, 8000, 8000100002, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8892,"(1000, 1000, 1000010019, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8893,"(1000, 2500, 2500060001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8894,"(8001, 2800, 2800040006, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8895,"(8300, 2000, 2000080001, 520157, '520157 - Computer Software Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8896,"(1001, 2000, 2000070005, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8897,"(8300, 2000, 2000040017, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8898,"(1000, 1200, 1200020003, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
8899,"(8300, 2000, 2000030001, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8900,"(1000, 2100, 2100070001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8901,"(2301, 2000, 2000060002, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8902,"(2207, 1600, 1600010001, 520119, '520119 - Computer Equipment/Softward Maintenance ', 520, '520 - Other Services and Charges', 'Expenditures')"
8903,"(1000, 2100, 2100010003, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8904,"(1000, 1600, 1600010001, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8905,"(1000, 3600, 3600150042, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
8906,"(1000, 3600, 3600090014, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8907,"(1000, 3600, 3600090003, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
8908,"(1000, 7500, 7500010001, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8909,"(1000, 2500, 2500010001, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
8910,"(8300, 2000, 2000040004, 511095, '511095 - Small Technical & Scientific Equipment', 510, '510 - Supplies', 'Expenditures')"
8911,"(1000, 1000, 1000010002, 434510, '434510 - Prior Year Revenue', 434, '434 - Miscellaneous & Other', 'Revenues')"
8912,"(1000, 1000, 1000010034, 501170, '501170 - Vehicle Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8913,"(1000, 3800, 3800060004, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8914,"(1000, 1000, 1000010048, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8915,"(1000, 1000, 1000010096, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8916,"(1000, 1000, 1000010056, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8917,"(1000, 3600, 3600090005, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8918,"(1000, 3600, 3600130003, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8919,"(2301, 2000, 2000060006, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8920,"(1000, 1000, 1000010029, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8921,"(8300, 2000, 2000030009, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8922,"(1000, 2100, 2100080003, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8923,"(1000, 3600, 3600150066, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8924,"(9000, 9800, 9800010001, 432010, '432010 - Interest on Pooled Investments', 432, '432 - Interest/Investment Income', 'Revenues')"
8925,"(1000, 3600, 3600150014, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8926,"(1000, 3600, 3600130010, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
8927,"(1000, 1000, 1000010045, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8928,"(2205, 1500, 1500040001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8929,"(1000, 1000, 1000010002, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8930,"(8300, 2000, 2000050013, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8931,"(1000, 2500, 2500060001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8932,"(1000, 3600, 3600150010, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8933,"(8001, 2800, 2800060002, 551020, '551020 - Non-Capital Communication/Electrical Equ', 550, '550 - Non-Capital Purchases', 'Expenditures')"
8934,"(1000, 3800, 3800050004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8935,"(1000, 1000, 1000010002, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8936,"(1000, 3600, 3600150011, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
8937,"(1000, 3600, 3600150026, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8938,"(1000, 3800, 3800020009, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8939,"(8300, 2000, 2000040010, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8940,"(1000, 3600, 3600150009, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8941,"(8601, 4200, 4200050001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8942,"(8300, 2000, 2000040016, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8943,"(8300, 2000, 2000040017, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8944,"(1001, 2000, 2000060008, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8945,"(1000, 1200, 1200030003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8946,"(8300, 2000, 2000040003, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8947,"(1000, 3800, 3800020004, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8948,"(1000, 6800, 6800030007, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8949,"(1000, 3400, 3400010005, 520116, '520116 - Parking Services Contract', 520, '520 - Other Services and Charges', 'Expenditures')"
8950,"(1001, 2000, 2000070002, 520122, '520122 - Office Equipment Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8951,"(1011, 8000, 8000090001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8952,"(1000, 3800, 3800020003, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8953,"(1000, 1200, 1200030003, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
8954,"(1000, 6800, 6800020004, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8955,"(8300, 2000, 2000040006, 511140, '511140 - Landscaping & Gardening Supplies', 510, '510 - Supplies', 'Expenditures')"
8956,"(8001, 9900, 9900009999, 432015, '432015 - Gain or Loss - Investment Market Adjustm', 432, '432 - Interest/Investment Income', 'Revenues')"
8957,"(1000, 3600, 3600150001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8958,"(1000, 1600, 1600020001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8959,"(8001, 2800, 2800040010, 511130, '511130 - Weapons, Munitions & Supplies', 510, '510 - Supplies', 'Expenditures')"
8960,"(1000, 3600, 3600150070, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8961,"(1000, 5500, 5500010005, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8962,"(8300, 2000, 2000040021, 520118, '520118 - Refuse Disposal', 520, '520 - Other Services and Charges', 'Expenditures')"
8963,"(1000, 2500, 2500040001, 521435, '521435 - Water Svcs', 520, '520 - Other Services and Charges', 'Expenditures')"
8964,"(1000, 9000, 9000140001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8965,"(2301, 2000, 2000060003, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
8966,"(1000, 6800, 6800010001, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
8967,"(8300, 2000, 2000060005, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8968,"(2301, 2000, 2000060014, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8969,"(1000, 1200, 1200020004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8970,"(1000, 1000, 1000010045, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
